customer_id,email,first_name,last_name,city,phone_number,source_system,timestamp
<<<<<<< HEAD
1,david.smith1@example.com,David,Smith,Dallas,5555108603,mobile,2025-01-03 17:48:51
1,david.smith1@example.com,Olivia,Smith,Dallas,5555108603,mobile,2025-01-03 07:02:59
2,emma.brown2@example.com,Emma,Brown,Atlanta,5552458591,partner,2025-01-03 23:36:02
3,bob.smith3@example.com,Bob,Smith,Chicago,5554668136,mobile,2025-01-03 18:40:20
4,quinn.martin4@example.com,Quinn,Martin,NYC,5554335942,partner,2025-01-03 05:13:55
5,henry.anderson5@example.com,Ivy,Anderson,Nashville,5555667265,web,2025-01-03 07:24:12
6,frank.wilson6@example.com,Frank,Wilson,Austin,5555661907,mobile,2025-01-03 10:17:40
7,grace.hernandez7@example.com,Grace,Hernandez,Houston,5552556017,partner,2025-01-03 13:58:05
8,david.lopez8@example.com,David,Lopez,Jacksonville,5555437923,web,2025-01-03 11:11:11
9,olivia.moore9@example.com,Olivia,Moore,Houston,5557350753,web,2025-01-03 22:22:23
10,rachel.martinez10@example.com,Rachel,Martinez,Detroit,5557067228,mobile,2025-01-03 10:06:54
11,charlie.johnson11@example.com,Charlie,Johnson,San Diego,5555855124,web,2025-01-03 18:41:25
11,charlie.johnson11@example.com,Peter,Johnson,San Diego,5555855124,web,2025-01-03 10:31:31
12,henry.brown12@example.com,Henry,Brown,Portland,5555663623,partner,2025-01-03 13:05:27
13,liam.garcia13@example.com,Liam,Garcia,Jacksonville,5556960453,mobile,2025-01-03 08:46:48
14,ivy.williams14@example.com,Ivy,Williams,Detroit,5553871230,mobile,2025-01-03 16:03:49
15,frank.anderson15@example.com,Frank,Anderson,Portland,5555528972,mobile,2025-01-03 08:10:49
16,karen.johnson16@example.com,Karen,Johnson,San Diego,5551538552,api,2025-01-03 20:53:07
17,mary.rodriguez17@example.com,Mary,Rodriguez,Chicago,5554539704,api,2025-01-03 00:01:40
18,grace.thomas18@example.com,Grace,Thomas,Portland,5558698256,mobile,2025-01-03 00:57:27
19,ivy.jones19@example.com,Ivy,Jones,San Diego,5555408072,partner,2025-01-03 04:07:44
20,sam.gonzalez20@example.com,Sam,Gonzalez,Jacksonville,5554679591,mobile,2025-01-03 17:11:13
21,quinn.thomas21@example.com,Quinn,Thomas,Chicago,5551790481,web,2025-01-03 11:33:27
22,emma.garcia22@example.com,Emma,Garcia,Seattle,5552065818,partner,2025-01-03 06:25:15
23,mary.martin23@example.com,Mary,Martin,Denver,5559877065,api,2025-01-03 23:59:34
24,rachel.smith24@example.com,Rachel,Smith,Houston,5555476583,api,2025-01-03 14:35:36
25,david.martinez25@example.com,David,Martinez,Seattle,5553653446,partner,2025-01-03 06:05:41
26,alice.rodriguez26@example.com,Jack,Rodriguez,Miami,5553997281,web,2025-01-03 08:45:33
27,jack.taylor27@example.com,Jack,Taylor,Detroit,5554337174,mobile,2025-01-03 08:36:49
28,liam.garcia28@example.com,Liam,Garcia,Atlanta,5559897858,web,2025-01-03 10:11:26
29,tina.hernandez29@example.com,Tina,Hernandez,Boston,5551326765,web,2025-01-03 12:24:54
30,liam.martinez30@example.com,Liam,Martinez,San Diego,5551971823,mobile,2025-01-03 08:23:29
31,sam.williams31@example.com,Sam,Williams,Chicago,5559153566,web,2025-01-03 01:42:59
32,rachel.jones32@example.com,Rachel,Jones,Phoenix,5558973915,mobile,2025-01-03 04:56:44
33,ivy.taylor33@example.com,Jack,Taylor,Detroit,5558099076,mobile,2025-01-03 13:56:42
33,ivy.taylor33@example.com,Quinn,Taylor,Detroit,5558099076,mobile,2025-01-03 21:00:16
34,rachel.miller34@example.com,Rachel,Miller,San Jose,5557693979,api,2025-01-03 01:23:16
35,olivia.taylor35@example.com,Olivia,Taylor,Denver,5553030113,mobile,2025-01-03 03:09:31
36,henry.williams36@example.com,Henry,Williams,Austin,5551352896,mobile,2025-01-03 07:13:18
37,sam.davis37@example.com,Sam,Davis,NYC,5552191066,web,2025-01-03 11:03:45
38,henry.williams38@example.com,Henry,Williams,LA,5556543670,web,2025-01-03 22:23:57
39,quinn.davis39@example.com,Quinn,Davis,Dallas,5554643790,mobile,2025-01-03 12:44:12
40,rachel.jones40@example.com,Nathan,Jones,Nashville,5558930103,mobile,2025-01-03 20:33:18
41,peter.wilson41@example.com,Peter,Wilson,San Antonio,5552582524,web,2025-01-03 04:33:32
42,nathan.lopez42@example.com,Olivia,Lopez,Seattle,5557897151,partner,2025-01-03 04:58:43
42,nathan.lopez42@example.com,Peter,Lopez,Seattle,5557897151,partner,2025-01-03 19:42:54
43,bob.brown43@example.com,Bob,Brown,LA,5557754864,api,2025-01-03 12:26:38
44,david.davis44@example.com,David,Davis,Austin,5554191175,partner,2025-01-03 23:39:18
